ID,CreatedAt,Phone,Net Model,Model Median,Model mAP,Batch size,Delegate
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_128,6958724,63.2,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_224,9359922,60.3,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_160,6892891,61.0,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_160_quant,10142291,68.8,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_192_quant,12533281,68.7,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_192,6873099,58.2,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_96_quant,2017136,51.2,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_224,20761797,69.8,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_128_quant,5549270,63.2,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_96_quant,1915521,45.5,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_128_quant,2384609,50.8,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_96_quant,3451250,58.8,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_96,7888437,60.3,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_160_quant,3721640,55.7,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_160,8373906,66.4,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_160_quant,4866224,61.0,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_96,1911328,45.5,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_128,4618229,57.7,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_192,9662682,63.9,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_96,4730000,58.8,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.35_224_quant,7778932,60.3,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_192_quant,18364166,70.7,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_128_quant,3105989,57.7,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.75_160_quant,5550937,66.4,1,CPU
ndhL0fhqnRVLfm4ZKVGf,2024-09-06 14:11:11.804000+00:00,OnePlus 9 Pro,mobilenet_v2_0.5_192_quant,8228749,63.9,1,CPU
jCKYSKmk7k4omBZ1PSCf,2024-09-05 15:32:20.709000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224_quant,235463211,71.8,8,CPU
jCKYSKmk7k4omBZ1PSCf,2024-09-05 15:32:20.709000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224,343811884,71.8,8,CPU
VdYsLhbC6ZgyxDugcw7D,2024-09-05 16:19:33.229000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224_quant,438660480,71.8,16,CPU4
VdYsLhbC6ZgyxDugcw7D,2024-09-05 16:19:33.229000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224,284583173,71.8,16,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_uint8,9678828,64.9,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_uint8,23051823,73.9,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_minimalistic,2442031,61.9,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic_uint8,15422057,71.3,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_0.75_224_small,2743593,65.4,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic,6886067,72.3,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_0.75_224_large,6575026,73.3,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small,3229609,67.5,1,CPU4
ERMOckuXI7i8snpvOBmM,2024-09-10 18:05:41.044000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large,8757865,75.2,1,CPU4
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_uint8,96640254,64.9,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_uint8,288267832,73.9,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_minimalistic,10342637,61.9,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic_uint8,178734102,71.3,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic,14846269,72.3,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small,12292051,67.5,8,GPU
lhrz7YHKqdbxr4pqRIWT,2024-09-03 19:58:35.281000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large,23596992,75.2,8,GPU
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_uint8,310774769,64.9,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_uint8,681894634,73.9,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small_minimalistic,92129038,61.9,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic_uint8,393086153,71.3,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large_minimalistic,203434884,72.3,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_small,110549942,67.5,16,CPU4
9tqEvtEXEG9NYvz71QmY,2024-09-05 16:23:33.809000+00:00,Samsung Galaxy S21,mobilenet_v3_1.0_224_large,295327038,75.2,16,CPU4
Hnr0JewOSzRBYzINqFHz,2024-09-06 14:43:23.122000+00:00,OnePlus 9 Pro,mobilenet_v1_1.0_224_quant,41490104,70.1,2,CPU4
Hnr0JewOSzRBYzINqFHz,2024-09-06 14:43:23.122000+00:00,OnePlus 9 Pro,mobilenet_v1_1.0_224,49545729,70.9,2,CPU4
Hsjvd7SX81xhTSaBzH3j,2024-09-10 18:04:56.541000+00:00,Samsung Galaxy S23,mobilenet_v2_1.0_224_quant,50817891,71.8,4,CPU4
Hsjvd7SX81xhTSaBzH3j,2024-09-10 18:04:56.541000+00:00,Samsung Galaxy S23,mobilenet_v2_1.0_224,36463073,71.8,4,CPU4
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small_uint8,108645911,64.9,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_uint8,296687395,73.9,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small_minimalistic,48346249,61.9,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large_minimalistic_uint8,216832031,71.3,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large_minimalistic,165071484,72.3,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_small,59844271,67.5,8,CPU
TvMwraOKDK7ucMkmhbSL,2024-09-10 17:49:05.078000+00:00,Xiaomi MI 9,mobilenet_v3_1.0_224_large,193431927,75.2,8,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_uint8,8581745,64.9,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_uint8,22393489,73.9,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small_minimalistic,2878021,61.9,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic_uint8,15917239,71.3,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_0.75_224_small,3028072,65.4,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large_minimalistic,9763151,72.3,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_0.75_224_large,8915911,73.3,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_small,3697214,67.5,1,CPU
EfS51deydqz1pTh23t78,2024-09-10 17:43:31.129000+00:00,Samsung Galaxy S23,mobilenet_v3_1.0_224_large,11769400,75.2,1,CPU
wOhX4XdccPk9VHR5lZPp,2024-09-06 14:21:09.513000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_224_quant,180696067,71.8,8,NNAPI
wOhX4XdccPk9VHR5lZPp,2024-09-06 14:21:09.513000+00:00,OnePlus 9 Pro,mobilenet_v2_1.0_224,253753958,71.8,8,NNAPI
8QwRasybdznTTzm9rHxm,2024-09-06 11:49:05.690000+00:00,Motorola Razr 50 Ultra,mobilenet_v1_1.0_224_quant,397096979,70.1,16,NNAPI
8QwRasybdznTTzm9rHxm,2024-09-06 11:49:05.690000+00:00,Motorola Razr 50 Ultra,mobilenet_v1_1.0_224,715419322,70.9,16,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_uint8,31689902,64.9,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_uint8,76970175,73.9,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small_minimalistic,6002695,61.9,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic_uint8,54677051,71.3,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_0.75_224_small,15665293,65.4,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large_minimalistic,10861249,72.3,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_0.75_224_large,44056777,73.3,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_small,19791699,67.5,1,NNAPI
2I25GNR36mG4gUWl5RD6,2024-09-03 19:35:37.815000+00:00,Samsung Galaxy S24,mobilenet_v3_1.0_224_large,13036776,75.2,1,NNAPI
NZCOlm9CguS8N3vC6xGs,2024-09-06 14:43:43.563000+00:00,OnePlus 9 Pro,mobilenet_v1_1.0_224_quant,99925156,70.1,8,CPU4
NZCOlm9CguS8N3vC6xGs,2024-09-06 14:43:43.563000+00:00,OnePlus 9 Pro,mobilenet_v1_1.0_224,107115521,70.9,8,CPU4
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_160,8919519,68.8,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.4_224,17652807,75.0,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.5_224,6401462,65.4,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.35_160,4227500,55.7,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_128,5306711,65.3,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.35_128,3675673,50.8,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.5_96,3952558,51.2,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_224,11750942,71.8,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.75_192,7798519,68.7,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_192,9039057,70.7,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.75_128,6076096,63.2,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.35_224,5348423,60.3,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.5_160,5480981,61.0,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.35_192,4817884,58.2,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.75_224,9419807,69.8,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.0_96,6319365,60.3,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.75_160,6071884,66.4,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.35_96,3370404,45.5,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.5_128,4374173,57.7,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.5_192,5426731,63.9,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_0.75_96,5380942,58.8,1,GPU
kKtuc9CIwWVO2QnKlaYg,2024-09-05 16:04:09.768000+00:00,Samsung Galaxy S21,mobilenet_v2_1.3_224,15889789,74.4,1,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_uint8,79450000,64.9,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_uint8,192892213,73.9,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small_minimalistic,4517135,61.9,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic_uint8,122692968,71.3,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large_minimalistic,8537213,72.3,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_small,6694843,67.5,4,GPU
6xeq1myQf3ZJRKo8Lg93,2024-09-06 14:38:49.253000+00:00,OnePlus 9 Pro,mobilenet_v3_1.0_224_large,13109427,75.2,4,GPU
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_uint8,27654896,64.9,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_uint8,64977708,73.9,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small_minimalistic,5577839,61.9,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic_uint8,32533359,71.3,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large_minimalistic,15476979,72.3,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_small,7592005,67.5,2,CPU4
GGjeNROBG69BDaw3QjLi,2024-09-06 12:13:39.457000+00:00,Motorola Razr 50 Ultra,mobilenet_v3_1.0_224_large,21324766,75.2,2,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.3_224,18742552,74.4,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.3_224_quant,30662031,74.4,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_160,7154036,68.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.4_224,23238620,75.0,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_128_quant,4210443,65.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_224,8803645,65.4,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_192_quant,5928359,58.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_224_quant,18872474,69.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_160,3490911,55.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_224_quant,10307526,65.4,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_128,3277422,65.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_128,2862396,50.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_96,2562005,51.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_224_quant,20407604,71.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_96_quant,4838801,60.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_224,14080781,71.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_192,8586146,68.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_192,10502969,70.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.4_224_quant,35864583,75.0,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_128,4530885,63.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_224,7496484,60.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_160,4397734,61.0,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_160_quant,10844635,68.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_192_quant,14586640,68.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_192,4795182,58.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_96_quant,2933906,51.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_224,12532369,69.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_128_quant,7245078,63.2,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_96_quant,2226354,45.5,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_128_quant,3222890,50.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_96_quant,4298307,58.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_96,4153985,60.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_160_quant,4222551,55.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_160,4732135,66.4,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_160_quant,5828021,61.0,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_96,2068932,45.5,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_128,3291927,57.7,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.5_192,5817995,63.9,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.75_96,3333828,58.8,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_0.35_224_quant,7572604,60.3,1,CPU4
uXT76eeKEVkDSY7Cuz6K,2024-09-10 18:31:00.116000+00:00,Xiaomi MI 9,mobilenet_v2_1.0_192_quant,15148958,70.7,1,CPU4
